"You need more permissions to do this.","Aveţi nevoie de mai multe drepturi de a face acest lucru.","module","Magento_Backend",,
"No search modules were registered","Module de căutare nu au fost înregistrate","module","Magento_Backend",,
"Please make sure that all global admin search modules are installed and activated.","Vă rugăm să vă asiguraţi că toate modulele de căutare admin globale sunt instalate şi activată.","module","Magento_Backend",,
"You have entered an invalid password for current user.","Aţi introdus o parolă invalidă pentru utilizatorul curent.","module","Magento_Backend",,
"You saved the account.","Aţi salvat de cont.","module","Magento_Backend",,
"An error occurred while saving account.","A survenit o eroare la salvarea cont.","module","Magento_Backend",,
"You deleted the design change.","Veţi elimina modificarea de design.","module","Magento_Backend",,
"You can't delete the design change.","Nu puteţi şterge modificarea de design.","module","Magento_Backend",,
"Store Design","Design Store","module","Magento_Backend",,
"Edit Store Design Change","Schimbare de design magazin de editare","module","Magento_Backend",,
"You saved the design change.","Aţi salvat modificarea de design.","module","Magento_Backend",,
"System","Sistem","module","Magento_Backend",,
"Manage Stores","Gestionaţi de magazine","module","Magento_Backend",,
"The database was backed up.","Baza de date a fost copiată.","module","Magento_Backend",,
"We can't create a backup right now. Please try again later.","Nu putem crea o copie de backup şi acum.. Vă rugăm să încercaţi din nou mai târziu.","module","Magento_Backend",,
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","Ştergerea unei %1 nu va şterge informaţiile asociate cu %1 (de ex. categorii, produse, etc.), dar %1 nu va putea fi restabilite. Este recomandat să creaţi un backup de date înainte de ştergerea %1.","module","Magento_Backend",,
"Something went wrong. Please try again.","Ceva gresit. Vă rugăm să încercaţi din nou.","module","Magento_Backend",,
"This store cannot be deleted.","Acest magazin nu poate fi şters.","module","Magento_Backend",,
"You deleted the store.","Aţi şters în magazin.","module","Magento_Backend",,
"Unable to delete store. Please, try again later.","Nu pot şterge magazin. Vă rugăm să încercaţi din nou mai târziu.","module","Magento_Backend",,
"This store view cannot be deleted.","Acest magazin vizualizaţi nu poate fi şters.","module","Magento_Backend",,
"Store View","Depozitaţi View","module","Magento_Backend",,
"You deleted the store view.","Aţi şters magazinul de vizualizare.","module","Magento_Backend",,
"Unable to delete store view. Please, try again later.","Nu pot şterge store view. Vă rugăm să încercaţi din nou mai târziu.","module","Magento_Backend",,
"This website cannot be deleted.","Acest site web nu poate fi şters.","module","Magento_Backend",,
"You deleted the website.","Aţi şters website.","module","Magento_Backend",,
"Unable to delete website. Please, try again later.","Nu pot şterge site web. Vă rugăm să încercaţi din nou mai târziu.","module","Magento_Backend",,
"The website does not exist.","Site nu există.","module","Magento_Backend",,
"Before modifying the website code please make sure it is not used in index.php.","Înainte de modificarea codului site vă rugăm să vă asiguraţi că nu este utilizat în index.php.","module","Magento_Backend",,
"The store does not exist","Magazin nu exista","module","Magento_Backend",,
"Store view doesn't exist","Depozitaţi view nu există","module","Magento_Backend",,
"Before modifying the store view code please make sure it is not used in index.php.","Înainte de modificarea store cod de vizualizare vă rugăm să vă asiguraţi că nu este utilizat în index.php.","module","Magento_Backend",,
"New ","Noul","module","Magento_Backend",,
"You saved the website.","Aţi salvat pe site.","module","Magento_Backend",,
"You saved the store.","Aţi salvat în magazin.","module","Magento_Backend",,
"You saved the store view.","- ai salvat store view.","module","Magento_Backend",,
"Something went wrong while saving. Please review the error log.","Ceva greşit în timpul salvării. Vă rugăm să revedeţi jurnal de erori.","module","Magento_Backend",,
"Last 24 Hours","Ultima 24 de ore","module","Magento_Backend",,
"Last 7 Days","Ultimele 7 zile","module","Magento_Backend",,
"Current Month","Luna curentă","module","Magento_Backend",,
"YTD","YTD","module","Magento_Backend",,
"2YTD","2YTD","module","Magento_Backend",,
"Authentication storage is incorrect.","Stocare de autentificare este incorectă.","module","Magento_Backend",,
"You did not sign in correctly or your account is temporarily disabled.","Nu v-aţi în corect sau contul dumneavoastra este temporar dezactivat.","module","Magento_Backend",,
"Authentication error occurred.","Eroare de autentificare.","module","Magento_Backend",,
"Order","Scopul","module","Magento_Backend",,
"Order #%1","Scopul #%1","module","Magento_Backend",,
"Access denied","Acces interzis","module","Magento_Backend",,
"Please try to sign out and sign in again.","Vă rugăm să încercaţi să semneze şi să vă conectaţi din nou.","module","Magento_Backend",,
"If you continue to receive this message, please contact the store owner.","Dacă continuaţi să primiţi acest mesaj, vă rugăm să contactaţi magazinul de proprietar.","module","Magento_Backend",,
"You need more permissions to access this.","Aveţi nevoie de mai multe drepturi de a avea acces la aceasta.","module","Magento_Backend",,
"Welcome, please sign in","Bine ati venit!","module","Magento_Backend",,
"Username","Nume de utilizator","module","Magento_Backend",,
"user name","Nume de utilizator","module","Magento_Backend",,
"Password","Parola","module","Magento_Backend",,
"password","Parola","module","Magento_Backend",,
"Sign in","Autentificare","module","Magento_Backend",,
"Select Range:","Selectaţi gama:","module","Magento_Backend",,
"No Data Found","Nu au fost găsite date","module","Magento_Backend",,
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","Diagramă este dezactivată. Pentru a permite diagramă, faceţi clic <a href=""%1"">aici</a>.","module","Magento_Backend",,
"Last Orders","Ultima comenzi","module","Magento_Backend",,
"Last Search Terms","Ultima Termeni de căutare","module","Magento_Backend",,
"Top Search Terms","Sus Termeni de căutare","module","Magento_Backend",,
"There are no search keywords.","Nu există Căutare cuvinte cheie.","module","Magento_Backend",,
"View Statistics For:","Vizualizaţi statistici pentru:","module","Magento_Backend",,
"All Websites","Toate siturile","module","Magento_Backend",,
"Reload Data","Reîncãrcarea datelor","module","Magento_Backend",,
"Browse Files...","Parcurgeţi fişierele...","module","Magento_Backend",,
"Magento","Magento","module","Magento_Backend",,
"Copyright&copy; %1 Magento Commerce Inc. All rights reserved.","Copyright&copie; %1 Magento Commerce Inc. Toate drepturile rezervate.","module","Magento_Backend",,
"ver. %1","Ver. %1","module","Magento_Backend",,
"Magento Admin Panel","Magento admin panel","module","Magento_Backend",,
"Account Setting","Setarea contului","module","Magento_Backend",,
"Customer View","Vizualizarea clientului","module","Magento_Backend",,
"Sign Out","Deconectare","module","Magento_Backend",,
"About the calendar","Despre calendar","module","Magento_Backend",,
"Close","Închideţi","module","Magento_Backend",,
"Go Today","Treceţi astăzi","module","Magento_Backend",,
"Previous","Previous","module","Magento_Backend",,
"Next","Următorul","module","Magento_Backend",,
"WK","WK","module","Magento_Backend",,
"Time","Timp","module","Magento_Backend",,
"Hour","Oră","module","Magento_Backend",,
"Minute","Minut","module","Magento_Backend",,
"JavaScript may be disabled in your browser.","JavaScript poate fi dezactivat în browser.","module","Magento_Backend",,
"To use this website you must first enable JavaScript in your browser.","Pentru a utiliza acest site trebuie mai întâi să activaţi JavaScript în browser.","module","Magento_Backend",,
"This is only a demo store. You can browse and place orders, but nothing will be processed.","Aceasta este doar un demo magazin. Puteţi să navigaţi şi să comande, dar nimic nu vor fi procesate.","module","Magento_Backend",,
"Report Bugs","Raporta erori","module","Magento_Backend",,
"Store View:","Depozitaţi vizualizare:","module","Magento_Backend",,
"Stores Configuration","Stochează configuraţia","module","Magento_Backend",,
"Please confirm scope switching. All data that hasn't been saved will be lost.","Vă rugăm să confirmaţi domeniul de aplicare de comutare. Toate datele care nu au fost salvate se pierd.","module","Magento_Backend",,
"Additional Cache Management","Memorie cache suplimentare de management","module","Magento_Backend",,
"Flush Catalog Images Cache","Spălaţi Catalog imagini de memorie cache","module","Magento_Backend",,
"Pregenerated product images files","Imagini produs pregenerated","module","Magento_Backend",,
"Flush JavaScript/CSS Cache","Spălaţi JavaScript/CSS de memorie cache","module","Magento_Backend",,
"Themes JavaScript and CSS files combined to one file.","Temele de JavaScript şi CSS files combinate la un fişier.","module","Magento_Backend",,
"Flush Static Files Cache","Clătire a memoriei cache pentru fişiere statice","module","Magento_Backend",,
"Preprocessed view files and static files","Vizualiza fişierele procesate şi fişiere statice","module","Magento_Backend",,
"Catalog","Catalog","module","Magento_Backend",,
"JavaScript/CSS","JavaScript/CSS","module","Magento_Backend",,
"JavaScript/CSS Cache","Memorie cache de JavaScript/CSS","module","Magento_Backend",,
"No records found.","Nu există înregistrări găsite.","module","Magento_Backend",,
"Images","Imagini","module","Magento_Backend",,
"Big Image","Imagine mare","module","Magento_Backend",,
"Thumbnail","Miniatură","module","Magento_Backend",,
"Additional Settings","Setări suplimentare","module","Magento_Backend",,
"records found","Înregistrările găsite","module","Magento_Backend",,
"selected","Selectat","module","Magento_Backend",,
"per page","Pe pagină","module","Magento_Backend",,
"Previous page","Pagina anterioară","module","Magento_Backend",,
"of %1","De %1","module","Magento_Backend",,
"Next page","Pagina următoare","module","Magento_Backend",,
"Export to:","Export către:","module","Magento_Backend",,
"Actions","Acţiuni","module","Magento_Backend",,
"Mass Actions","Acţiuni de masă","module","Magento_Backend",,
"Unselect All","Deselectare toate","module","Magento_Backend",,
"Select Visible","Selectaţi vizibile","module","Magento_Backend",,
"Unselect Visible","Deselectaþi vizibile","module","Magento_Backend",,
"Changes have been made to this section that have not been saved.","Au fost efectuate modificări la această secţiune care nu au fost salvate.","module","Magento_Backend",,
"This tab contains invalid data. Please resolve this before saving.","Această filă conţine date invalide. Vă rugăm să vă rezolvaţi această înainte de a salva.","module","Magento_Backend",,
"The information in this tab has been changed.","Informaţiile din acest tab a fost schimbat.","module","Magento_Backend",,
"Loading...","Încărcarea...","module","Magento_Backend",,
"We could not detect a size.","Nu am putut detecta o dimensiune.","module","Magento_Backend",,
"We don't recognize or support this file extension type.","Nu recunoaşte sau suport pentru acest tip de extensie de fişier.","module","Magento_Backend",,
"Services","Servicii","module","Magento_Backend",,
"Advanced","Advanced","module","Magento_Backend",,
